distance_integrated_m,speed_reconstructed_kmh,lap_time_s,distance_official_length_scaled_m,drs_on,kers_active,kers_bar_fraction_visual
4559,312.545131984441,78.724394412447,4622.20664280766,1,0,0
4560,312.530733136349,78.7359134909207,4623.22050695392,1,0,0
4561,312.516334288257,78.7474325693945,4624.23437110019,1,0,0
4562,312.501935440165,78.7589516478682,4625.24823524645,1,0,0
4563,312.487534597768,78.7704723217858,4626.26209939271,1,0,0
4564,312.473133445676,78.7819932434595,4627.27596353897,1,0,0
4565,312.458732293583,78.7935141651332,4628.28982768523,1,0,0
4566,312.444330234256,78.805035812595,4629.3036918315,1,0,0
4567,312.429926777427,78.8165585780587,4630.31755597776,1,0,0
4568,312.415523320597,78.8280813435225,4631.33142012402,1,0,0
4569,312.401119863767,78.8396041089862,4632.34528427028,1,0,0
4570,312.386714280712,78.8511285754302,4633.35914841654,1,0,0
4571,312.372308518407,78.8626531852741,4634.37301256281,1,0,0
4572,312.357902756102,78.8741777951181,4635.38687670907,1,0,0
4573,312.343495952734,78.8857032378132,4636.40074085533,1,0,0
4574,312.329087884215,78.8972296926279,4637.41460500159,1,0,0
4575,312.314679815697,78.9087561474426,4638.42846914785,0,0,0
4576,312.300271747178,78.9202826022573,4639.44233329411,0,0,0
4577,312.285861415219,78.9318108678248,4640.45619744038,0,0,0
4578,312.271451039749,78.9433391682011,4641.47006158664,0,0,0
4579,312.257040664278,78.9548674685774,4642.4839257329,0,0,0
4580,312.242629108616,78.9663967131075,4643.49778987916,0,0,0
4581,312.228216425454,78.9779268596365,4644.51165402542,0,0,0
4582,312.213803742293,78.9894570061654,4645.52551817168,0,0,0
4583,312.1993909616,79.00098723072,4646.53938231795,0,0,0
4584,312.184975970009,79.012519223993,4647.55324646421,0,0,0
4585,312.170560978418,79.024051217266,4648.56711061047,0,0,0
4586,312.156145986826,79.035583210539,4649.58097475673,0,0,0
4587,312.141729670605,79.0471162635162,4650.59483890299,0,0,0
4588,312.127312369844,79.058650104125,4651.60870304926,0,0,0
4589,312.112895069083,79.0701839447337,4652.62256719552,0,0,0
4590,312.098477524433,79.0817179804534,4653.63643134178,0,0,0
4591,312.084057913763,79.0932536689898,4654.65029548804,0,0,0
4592,312.069638303092,79.1047893575262,4655.6641596343,0,0,0
4593,312.055218692422,79.1163250460626,4656.67802378057,0,0,0
4594,312.040797607363,79.1278619141095,4657.69188792683,0,0,0
4595,312.026375686043,79.1393994511658,4658.70575207309,0,0,0
4596,312.011953764722,79.1509369882221,4659.71961621935,0,0,0
4597,311.987653281563,79.1624754749499,4660.73348036561,0,0,0
4598,311.915508992986,79.1740185611223,4661.74734451187,0,0,0
4599,311.843364704409,79.1855616472946,4662.76120865814,0,0,0
4600,311.771220415832,79.1971047334669,4663.7750728044,0,0,0
4601,311.699035273767,79.2086543561974,4664.78893695066,0,0,0
4602,311.626833107702,79.2202067027677,4665.80280109692,0,0,0
4603,311.554630941637,79.2317590493382,4666.81666524318,0,0,0
4604,311.482414667804,79.2433136531513,4667.83052938945,0,0,0
4605,311.410154531313,79.25487527499,4668.84439353571,0,0,0
4606,311.337894394821,79.2664368968286,4669.85825768197,0,0,0
4607,311.26563425833,79.2779985186672,4670.87212182823,0,0,0
4608,311.193328620932,79.2895674206509,4671.88598597449,0,0,0
4609,311.121010420852,79.3011383326637,4672.89985012075,0,0,0
4610,311.048692220771,79.3127092446766,4673.91371426702,0,0,0
4611,310.96215890444,79.324284109556,4674.92757841328,0,0,0
4612,310.84632878861,79.335867121139,4675.94144255954,0,0,0
4613,310.73049867278,79.347450132722,4676.9553067058,0,0,0
4614,310.61466855695,79.359033144305,4677.96917085206,0,0,0
4615,310.498708078286,79.3706291921714,4678.98303499832,0,0,0
4616,310.382728696843,79.3822271303157,4679.99689914459,0,0,0
4617,310.2667493154,79.3938250684601,4681.01076329085,0,0,0
4618,309.87902219664,79.4054381200517,4682.02462743711,0,0,0
4619,309.122841876717,79.4170716634351,4683.03849158337,0,0,0
4620,308.366661556794,79.4287052068185,4684.05235572963,0,0,0
4621,307.610481236871,79.440338750202,4685.0662198759,0,0,0
4622,306.204154161206,79.4521320486566,4686.08008402216,0,0,0
4623,304.788688892529,79.4639275925623,4687.09394816842,0,0,0
4624,303.373223623853,79.4757231364679,4688.10781231468,0,0,0
4625,301.944300432756,79.487630829727,4689.12167646094,0,0,0
4626,300.506217876164,79.499614851032,4690.13554060721,0,0,0
4627,299.068135319572,79.5115988723369,4691.14940475347,0,0,0
4628,297.401906058801,79.5236478628484,4692.16326889973,0,0,0
4629,295.076957044525,79.5358844366078,4693.17713304599,0,0,0
4630,292.752008030249,79.5481210103671,4694.19099719225,0,0,0
4631,290.427059015973,79.5603575841265,4695.20486133851,0,0,0
4632,288.041175026167,79.5729148682833,4696.21872548478,0,0,0
4633,285.654573490926,79.5854759289951,4697.23258963104,0,0,0
4634,283.267971955686,79.5980369897069,4698.2464537773,0,0,0
4635,281.037832333451,79.6108656921562,4699.26031792356,0,0,0
4636,278.845855256087,79.6237596749642,4700.27418206982,0,0,0
4637,276.653878178723,79.6366536577722,4701.28804621609,0,0,0
4638,274.612032280218,79.6497531181319,4702.30191036235,0,0,0
4639,272.634010302196,79.6629399313187,4703.31577450861,0,0,0
4640,270.655988324174,79.6761267445055,4704.32963865487,0,0,0
4641,268.648257724717,79.6895116151686,4705.34350280113,0,0,0
4642,266.625785814605,79.702994761236,4706.35736694739,0,0,0
4643,264.603313904493,79.7164779073034,4707.37123109366,0,0,0
4644,262.548217672413,79.7301785488506,4708.38509523992,0,0,0
4645,260.479252155171,79.7439716522989,4709.39895938618,0,0,0
4646,258.41028663793,79.7577647557471,4710.41282353244,0,0,0
4647,256.302293382352,79.7718180441177,4711.4266876787,0,0,0
4648,254.184646323528,79.7859356911765,4712.44055182497,0,0,0
4649,252.066999264705,79.8000533382353,4713.45441597123,0,0,0
4650,249.970348599678,79.8144975958643,4714.46828011749,0,0,0
4651,247.874383933948,79.8289525245935,4715.48214426375,0,0,0
4652,245.783507908791,79.8434749435086,4716.49600841001,0,0,0
4653,243.712842337714,79.8582654118735,4717.50987255627,0,0,0
4654,241.642176766637,79.8730558802383,4718.52373670254,0,0,0
4655,239.547291105969,79.8880193492431,4719.5376008488,0,0,0
4656,237.427863015137,79.9031581213205,4720.55146499506,0,0,0
4657,235.308434924304,79.9182968933978,4721.56532914132,0,0,0
4658,233.145330857018,79.9337476367356,4722.57919328758,0,0,0
4659,230.974788221359,79.9492515127046,4723.59305743385,0,0,0
4660,228.789522616944,79.9648605527361,4724.60692158011,0,0,0
4661,226.565339033537,79.9807475783319,4725.62078572637,0,0,0
4662,224.34115545013,79.9966346039276,4726.63464987263,0,0,0
4663,222.384082966099,80.0128123220339,4727.64851401889,0,0,0
4664,220.512896525421,80.0290835084746,4728.66237816516,0,0,0
4665,218.755339868903,80.0454406681233,4729.67624231142,0,0,0
4666,217.264999482519,80.0620000057498,4730.69010645768,0,0,0
4667,215.774659096135,80.0785593433763,4731.70397060394,0,0,0
4668,214.262165049111,80.0953648327877,4732.7178347502,0,0,0
4669,212.746730063143,80.1122029992984,4733.73169889646,0,0,0
4670,210.777943714149,80.1292289734704,4734.74556304273,0,0,0
4671,208.368765893881,80.1464373864723,4735.75942718899,0,0,0
